418, 2023-01-01T14:15:00.000-0300, 2056, 37.6
418, 2023-01-01T14:20:00.000-0300, 2070, null
418, 2023-01-01T14:25:00.000-0300, 2079, null
418, 2023-01-01T14:30:00.000-0300, 2081, 38.1
418, 2023-01-01T14:35:00.000-0300, 2081, null
418, 2023-01-01T14:40:00.000-0300, 2082, null
418, 2023-01-01T14:45:00.000-0300, 2091, 38.1
418, 2023-01-01T14:50:00.000-0300, 2094, null
418, 2023-01-01T14:55:00.000-0300, 2100, null
418, 2023-01-01T15:00:00.000-0300, 2075, 37.1
418, 2023-01-01T15:05:00.000-0300, 2085, null
418, 2023-01-01T15:10:00.000-0300, 2094, null
418, 2023-01-01T15:15:00.000-0300, 2063, 36.6
418, 2023-01-01T15:20:00.000-0300, 2068, null
418, 2023-01-01T15:25:00.000-0300, 2058, null
418, 2023-01-01T15:30:00.000-0300, 2069, 36.2
418, 2023-01-01T15:35:00.000-0300, 2070, null
418, 2023-01-01T15:40:00.000-0300, 2075, null
418, 2023-01-01T15:45:00.000-0300, 2066, 35.9
418, 2023-01-01T15:50:00.000-0300, 2024, null
418, 2023-01-01T15:55:00.000-0300, 2030, null
418, 2023-01-01T16:00:00.000-0300, 2043, 36.3
418, 2023-01-01T16:05:00.000-0300, 2036, null
418, 2023-01-01T16:10:00.000-0300, 2030, null
418, 2023-01-01T16:15:00.000-0300, 1966, 37.5
418, 2023-01-01T16:20:00.000-0300, 1969, null
418, 2023-01-01T16:25:00.000-0300, 1959, null
418, 2023-01-01T16:30:00.000-0300, 1954, 37.3
418, 2023-01-01T16:35:00.000-0300, 1951, null
418, 2023-01-01T16:40:00.000-0300, 1974, null
418, 2023-01-01T16:45:00.000-0300, 1950, 37.1
418, 2023-01-01T16:50:00.000-0300, 1930, null
418, 2023-01-01T16:55:00.000-0300, 1951, null
418, 2023-01-01T17:00:00.000-0300, 1945, 36.2
418, 2023-01-01T17:05:00.000-0300, 1904, null
418, 2023-01-01T17:10:00.000-0300, 1906, null
418, 2023-01-01T17:15:00.000-0300, 1893, 33.3
418, 2023-01-01T17:20:00.000-0300, 1884, null
418, 2023-01-01T17:25:00.000-0300, 1867, null
418, 2023-01-01T17:30:00.000-0300, 1862, 33.4
418, 2023-01-01T17:35:00.000-0300, 1848, null
418, 2023-01-01T17:40:00.000-0300, 1826, null
418, 2023-01-01T17:45:00.000-0300, 1814, 33.8
418, 2023-01-01T17:50:00.000-0300, 1807, null
418, 2023-01-01T17:55:00.000-0300, 1777, null
418, 2023-01-01T18:00:00.000-0300, 1774, 33.7
418, 2023-01-01T18:05:00.000-0300, 1749, null
418, 2023-01-01T18:10:00.000-0300, 1746, null
418, 2023-01-01T18:15:00.000-0300, 1737, 33.8
418, 2023-01-01T18:20:00.000-0300, 1736, null
418, 2023-01-01T18:25:00.000-0300, 1720, null
418, 2023-01-01T18:30:00.000-0300, 1710, 33.7
418, 2023-01-01T18:35:00.000-0300, 1699, null
418, 2023-01-01T18:40:00.000-0300, 1697, null
418, 2023-01-01T18:45:00.000-0300, 1675, 33.3
418, 2023-01-01T18:50:00.000-0300, 1664, null
418, 2023-01-01T18:55:00.000-0300, 1663, null
418, 2023-01-01T19:00:00.000-0300, 1650, 33.3
418, 2023-01-01T19:05:00.000-0300, 1660, null
418, 2023-01-01T19:10:00.000-0300, 1633, null
418, 2023-01-01T19:15:00.000-0300, 1602, 33.3
418, 2023-01-01T19:20:00.000-0300, 1563, null
418, 2023-01-01T19:25:00.000-0300, 1558, null
418, 2023-01-01T19:30:00.000-0300, 1545, 30.6
418, 2023-01-01T19:35:00.000-0300, 1521, null
418, 2023-01-01T19:40:00.000-0300, 1449, null
418, 2023-01-01T19:45:00.000-0300, 1476, 28.6
418, 2023-01-01T19:50:00.000-0300, 1503, null
418, 2023-01-01T19:55:00.000-0300, 1509, null
418, 2023-01-01T20:00:00.000-0300, 1526, 27.5
418, 2023-01-01T20:05:00.000-0300, 1567, null
418, 2023-01-01T20:10:00.000-0300, 1583, null
418, 2023-01-01T20:15:00.000-0300, 1597, 27.4
418, 2023-01-01T20:20:00.000-0300, 1615, null
418, 2023-01-01T20:25:00.000-0300, 1622, null
418, 2023-01-01T20:30:00.000-0300, 1643, 27.1
418, 2023-01-01T20:35:00.000-0300, 1646, null
418, 2023-01-01T20:40:00.000-0300, 1655, null
418, 2023-01-01T20:45:00.000-0300, 1671, 27.0
418, 2023-01-01T20:50:00.000-0300, 1691, null
418, 2023-01-01T20:55:00.000-0300, 1718, null
